date,price
2015-01-01,60.0
2015-01-03,58.519893767303145
2015-01-04,61.20211718635898
2015-01-05,57.54207026990745
2015-01-07,63.33044478634265
2015-01-08,60.44065493466165
2015-01-09,55.94448432716983
2015-01-11,47.64610387783373
2015-01-12,44.42670648513648
2015-01-14,48.62856886085073
2015-01-15,51.37035715917905
2015-01-16,48.54844853569561
2015-01-17,43.77944989191057
2015-01-18,41.1301459499768
2015-01-20,42.29132229177494
2015-01-21,43.964822015929
2015-01-23,36.40888900241392
2015-01-24,39.74520805581973
2015-01-26,45.40303932967095
2015-01-27,49.55478075378379
2015-01-28,54.297115955366216
2015-01-29,55.64714099721896
2015-02-01,54.75246520660815
2015-02-02,56.78960109927218
2015-02-04,55.51346095390704
2015-02-05,52.27045129239112
2015-02-06,49.846850914090254
2015-02-07,48.42048860503149
2015-02-08,47.18566844538362
2015-02-10,51.64998444510624
2015-02-11,51.82555633720052
2015-02-13,48.838891199548776
2015-02-14,52.399683231699576
2015-02-15,47.97630532314711
2015-02-16,50.7261187985346
2015-02-17,48.86446360280354
2015-02-18,45.20206813305304
2015-02-19,42.01618899911928
2015-02-20,40.01267178351301
2015-02-21,36.45183265718868
2015-02-22,36.93873502761999
2015-02-24,35.60751868379802
2015-02-28,35.018052028038966
2015-03-01,33.3378226640887
2015-03-02,30.12323059852925
2015-03-04,32.99121116984852
2015-03-05,30.072429893665262
2015-03-06,30.022059059345477
2015-03-08,29.890699743723545
2015-03-09,28.983915943417465
2015-03-10,26.531902415051984
2015-03-11,24.25327834543342
2015-03-12,22.609069047855204
2015-03-13,20.74007315249949
2015-03-14,18.934825939798174
2015-03-16,17.854429709933157
2015-03-18,18.44178436464077
2015-03-19,19.16569576259064
2015-03-20,18.531430479535736
2015-03-22,19.124396153131983
2015-03-25,22.36832870752805
2015-03-26,23.30836294658308
2015-03-27,25.2194607793812
2015-03-30,25.775333146843515
2015-03-31,26.625597047638937
2015-04-01,26.15237462737028
2015-04-02,28.00092889954692
2015-04-03,25.408428820822284
2015-04-04,26.980944827921217
2015-04-06,26.79045312408938
2015-04-07,24.2086200999546
2015-04-08,24.55556691787446
2015-04-09,24.37681642881715
2015-04-13,28.40084284179881
2015-04-14,27.29756388852143
2015-04-15,25.464680409963588
2015-04-16,26.165046260534904
2015-04-20,23.26912978608173
2015-04-21,23.54112104906281
2015-04-22,24.95235181881202
2015-04-23,23.866581293193672
2015-04-24,22.469196738687906
2015-04-25,23.69543007502584
2015-04-26,25.573607182413472
2015-04-28,25.529054649239484
2015-04-29,26.05706665706249
2015-04-30,28.579820456182656
2015-05-01,28.63146279375084
2015-05-02,27.632031049641377
2015-05-03,27.38760563226113
2015-05-04,27.73475027774909
2015-05-05,29.67300029324448
2015-05-08,26.568268471134235
2015-05-09,26.857313440751067
2015-05-11,26.363742397891688
2015-05-13,23.629231409565136
2015-05-14,21.735819014285745
2015-05-15,21.882949592870837
2015-05-16,23.142228194953017
2015-05-17,22.53109977445012
2015-05-18,21.9852916342574
2015-05-20,25.11579540865535
2015-05-21,24.205809790266017
2015-05-22,26.41552235877864
